form	lemma	POS	morph
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དབེན་གནས་	དབེན་གནས་	OTHER
རེ་	རེ་	DET
བསྟེན་	བསྟེན་	VERB
ན་	ནས་	PART
རང་	རང་	PRON
གིས་	གིས་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
སྙིང་པོ་	སྙིང་པོ་	NOUN
ར་	ལ་	PART
གྱིས་	གིས་	PART
ལ་	ལ་	PART
ཡུན་	ཡུན་	NOUN
ན་	ནས་	PART
ཡུན་	ཡུན་	NOUN
དུ་	ལ་	PART
སྒོམ་	སྒོམ་	VERB
དང་	དང་	NO_POS
ཉམས་རྟོགས་	ཉམས་རྟོགས་	NOUN
ཀྱི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
རྣམས་	རྣམས་	DET
རང་	རང་	PRON
གི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	PART
འཆར་	འཆར་	NO_POS
འོང་བ་	འོང་བ་	VERB
ས་	གིས་	PART
།		PUNCT
གཞན་	གཞན་	DET
ལ་	ལ་	PART
ང་	ང་	PRON
ས་ལམ་	ས་ལམ་	OTHER
གང་	གང་	NO_POS
དུ་	ལ་	PART
ཐོན་	ཐོན་	VERB
ཡོད་	ཡོད་	VERB
དང་	དང་	NO_POS
ང་	ང་	PRON
གང་	གང་	NO_POS
དུ་	ལ་	PART
སྐྱེ་	སྐྱེ་	NOUN
ཞེ་	ཅེས་	PART
རྟོགས་	རྟོགས་	VERB
འབུལ་	འབུལ་	NO_POS
དང་	དང་	NO_POS
ལུང་བསྟན་	ལུང་བསྟན་	NOUN
ཞུ་	ཞུ་	VERB
མི་	མི་	PART
དགོས་	དགོས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སྒོམ་པ་	སྒོམ་པ་	VERB
སྒོམ་པ་	སྒོམ་པ་	VERB
ས་	གིས་	PART
རྟགས་	རྟགས་	NOUN
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
ལ་	ལ་	PART
འཆར་	འཆར་	NO_POS
།		PUNCT
ཚད་	ཚད་	NOUN
རྨི་ལམ་	རྨི་ལམ་	NOUN
གྱིས་	གིས་	PART
འཛིན་	འཛིན་	VERB
འོང་བ་	འོང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
ཕྱི་མ་	ཕྱི་མ་	ADJ
ག་	ག་	NOUN
སྐྱེ་	སྐྱེ་	NOUN
ཡང་	ཀྱང་	PART
རང་	རང་	PRON
གི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	PART
ལྟོ་	ལྟོ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྔ་མ་	སྔ་མ་	ADJ
གང་	གང་	NO_POS
བྱ་	བྱ་	VERB
ད་ལྟ་	ད་ལྟ་	OTHER
འི་	གི་	PART
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
ཤེ་	ཤེ་	VERB
། །		PUNCT
ཕྱི་མ་	ཕྱི་མ་	ADJ
ག་	ག་	NOUN
སྐྱེ་	སྐྱེ་	NOUN
ད་ལྟ་	ད་ལྟ་	OTHER
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ལ་	ལ་	PART
རག་	རག་	VERB
།		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
རང་	རང་	PRON
ལ་	ལ་	PART
དཔྱོད་	དཔྱོད་	VERB
དང་	དང་	NO_POS
རང་	རང་	PRON
བློ་	བློ་	NOUN
རང་	རང་	PRON
ལ་	ལ་	PART
ལྐོག་	ལྐོག་	NOUN
ཏུ་	ལ་	PART
མ་	མ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
།		PUNCT
ད་ལྟ་	ད་ལྟ་	OTHER
རང་	རང་	PRON
གིས་	གིས་	PART
ངན་སོང་	ངན་སོང་	NOUN
དང་	དང་	NO_POS
མཐོ་རིས་	མཐོ་རིས་	NOUN
ཞིང་ཁམས་	ཞིང་ཁམས་	NOUN
སོགས་	སོགས་	DET
གང་	གང་	NO_POS
དུ་	ལ་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
ཞིག་	ཅིག་	PART
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱིན་	གིན་	PART
ཡོད་	ཡོད་	VERB
ལྟོ་	ལྟོ་	VERB
དང་	དང་	NO_POS
ཤེ་	ཤེ་	VERB
འོང་	འོང་	VERB
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ཆོ་	ཆོ་	NOUN
རང་	རང་	PRON
གིས་	གིས་	PART
ཉམས་	ཉམས་	NOUN
སུ་	ལ་	PART
བླངས་	བླངས་	VERB
ན་	ནས་	PART
བསྒྲུབ་	བསྒྲུབ་	VERB
དགོས་	དགོས་	VERB
མ་གཏོགས་	མ་གཏོགས་	NO_POS
།		PUNCT
ང་	ང་	PRON
འི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
འདི་	འདི་	DET
གཞན་	གཞན་	DET
དང་	དང་	NO_POS
མི་	མི་	PART
འདྲ་བ་	འདྲ་བ་	VERB
ཞིག་	ཅིག་	PART
ཡིན་	ཡིན་	NO_POS
སྙམ་པ་	སྙམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ང་	ང་	PRON
འི་	གི་	PART
གདམ་ངག་	གདམ་ངག་	NOUN
འདི་	འདི་	DET
གཞན་	གཞན་	DET
དང་	དང་	NO_POS
མི་	མི་	PART
འདྲ་བ་	འདྲ་བ་	VERB
ཞིག་	ཅིག་	PART
ཡིན་	ཡིན་	NO_POS
ཞེས་་	ཞེས་པ་	PART
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
ཕན་པ་	ཕན་པ་	VERB
མེད་	མེད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
དེ་	སྟེ་	PART
སྔོན་བྱོན་པ་	སྔོན་བྱོན་པ་	NOUN
འི་	གི་	PART
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
སྲ་	སྲ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
འི་	གི་	PART
གདུལ་ཞིང་	གདུལ་ཞིང་	OTHER
དུ་མ་	དུ་མ་	ADJ
གྱུར་	གྱུར་	VERB
ན་	ནས་	PART
འུ་ཅག་	འུ་ཅག་	PRON
འདྲེ་	འདྲེ་	NOUN
སྐེ་	སྐེ་	NOUN
སེ་	སེ་	NO_POS
ལྷག་	ལྷག་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
འདི་	འདི་	DET
དེ་དག་	དེ་དག་	OTHER
ལ་	ལ་	PART
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
དང་	དང་	NO_POS
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
མེད་པ་	མེད་པ་	VERB
མིན་	མིན་	AUX
ཡང་	ཀྱང་	PART
།		PUNCT
གཞན་	གཞན་	DET
སྟོབས་	སྟོབས་	NOUN
ཁོ་ན་	ཁོ་ན་	DET
ས་	གིས་	PART
འུར་རྡོ་	འུར་རྡོ་	NOUN
འཕེན་པ་	འཕེན་པ་	VERB
ལྟ་	ལྟ་	OTHER
བྱེད་རྒྱུ་	བྱེད་རྒྱུ་	VERB
མེད་	མེད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
ཇི་སྐད་	ཇི་སྐད་	NO_POS
དུ་	ལ་	PART
།		PUNCT
ཐུབ་	ཐུབ་	VERB
རྣམས་	རྣམས་	DET
སྡིག་པ་	སྡིག་པ་	VERB
ཆུ་	ཆུ་	NOUN
ཡི་	གིས་	PART
མི་	མི་	PART
བཀྲུ་	བཀྲུ་	NO_POS
ཞིང་	ཅིང་	PART
། །		PUNCT
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
ཕྱག་	ཕྱག་	NOUN
གིས་	གིས་	PART
མི་	མི་	PART
སེལ་བ་	སེལ་བ་	VERB
། །		PUNCT
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
གཞན་	གཞན་	DET
ལ་	ལ་	PART
སྤོ་	སྤོ་	VERB
མིན་	མིན་	AUX
ཏེ་	སྟེ་	PART
། །		PUNCT
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
ཞི་བ་	ཞི་བ་	VERB
བསྟན་པ་	བསྟན་པ་	VERB
ས་	གིས་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
དང་	དང་	NO_POS
།		PUNCT
ང་	ང་	OTHER
ནི་	ནི་	NO_POS
ཁྱོད་	ཁྱོད་	PRON
ལ་	ལ་	PART
ཐར་བ་	ཐར་བ་	VERB
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
བསྟན་	བསྟན་	VERB
གྱི་	གི་	PART
། །		PUNCT
ཐར་པ་	ཐར་པ་	VERB
རང་	རང་	PRON
ལ་	ལ་	PART
རག་	རག་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
གྱིས་	གིས་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
རང་	རང་	PRON
གིས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
ཚུགས་	ཚུགས་	VERB
བཟུང་	བཟུང་	NO_POS
ལ་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
སྙིང་རུས་	སྙིང་རུས་	NOUN
གྱིས་	གིས་	PART
།		PUNCT
འུ་ཅག་	འུ་ཅག་	PRON
བླ་སློབ་	བླ་སློབ་	NO_POS
ཟེ་	ཟེ་	VERB
ཁུལ་	ཁུལ་	NO_POS
དགོས་	དགོས་	VERB
མོད་	མོད་	VERB
།		PUNCT
ང་	ང་	PRON
ལ་	ལ་	PART
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
མི་	མི་	PART
ལྡན་	ལྡན་	VERB
ཡང་	ཀྱང་	PART
།		PUNCT
སྐྱོར་དཔོན་	སྐྱོར་དཔོན་	NO_POS
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཞིག་	ཅིག་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
ཁྲིད་	ཁྲིད་	VERB
འདི་	འདི་	DET
བཤད་པ་	བཤད་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
།		PUNCT
ཕྱིན་ཆད་	ཕྱིན་ཆད་	ADV
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
འགྲོ་ས་	འགྲོ་ས་	VERB
མང་པོ་	མང་པོ་	ADJ
འཚོལ་	འཚོལ་	VERB
མ་	མ་	PART
འདུག་པ་	འདུག་པ་	VERB
ར་	ལ་	PART
།		PUNCT
རང་ཉིད་	རང་ཉིད་	OTHER
གཅིག་པུ་	གཅིག་པུ་	ADJ
ར་	ལ་	PART
དབེན་གནས་	དབེན་གནས་	OTHER
རེ་	རེ་	DET
ར་	ལ་	PART
འདུག་	འདུག་	VERB
ན་	ནས་	PART
བསྒོམ་	བསྒོམ་	VERB
ཐུབ་	ཐུབ་	VERB
ན་	ལ་	PART
ང་	ང་	OTHER
བཤད་པ་	བཤད་པ་	VERB
འདི་	འདི་	DET
ལ་དོན་	ལ་དོན་	OTHER
ཡོད་པ་	ཡོད་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ང་	ང་	PRON
རེ་	རེ་	DET
དགའ་	དགའ་	VERB
།		PUNCT
ད་	ད་	ADV
འོད་གསལ་	འོད་གསལ་	NOUN
རྫོགས་པ་	རྫོགས་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
ཁྲིད་ཡིག་	ཁྲིད་ཡིག་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
བླ་མ་	བླ་མ་	NOUN
ཞེ་	ཅེས་	PART
ཁྲེགས་ཆོད་	ཁྲེགས་ཆོད་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
འཕགས་	འཕགས་	VERB
ཆོ་	ཆོ་	NOUN
བདུན་	བདུན་	NUM
གྱིས་	གིས་	PART
མཐོང་བ་	མཐོང་བ་	VERB
འི་	གི་	PART
ལྷུན་གྲུབ་	ལྷུན་གྲུབ་	OTHER
ཐོད་རྒལ་	ཐོད་རྒལ་	OTHER
གྱི་	གི་	PART
ཁྲིད་	ཁྲིད་	VERB
འདི་	འདི་	DET
འཆད་ཉན་	འཆད་ཉན་	NOUN
གྱི་	གི་	PART
ཆོས་ཐུན་	ཆོས་ཐུན་	NOUN
འདི་	འདི་	DET
འི་	གི་	PART
དབུ་	དབུ་	NOUN
བཟུང་	བཟུང་	NO_POS
ན་	ནས་	PART
།		PUNCT
ཞག་	ཞག་	NOUN
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
འདི་ཙམ་	འདི་ཙམ་	NO_POS
གྱི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
བསྒྲུབས་པ་	བསྒྲུབས་པ་	VERB
འི་	གི་	PART
དགེ་བ་	དགེ་བ་	VERB
འདི་	འདི་	DET
ས་	གིས་	PART
མཚོན་	མཚོན་	NOUN
ན་	ནས་	PART
།		PUNCT
རང་གཞན་	རང་གཞན་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
དུས་གསུམ་	དུས་གསུམ་	OTHER
བསགས་	བསགས་	VERB
ཡོད་	ཡོད་	VERB
ཀྱི་	གི་	PART
དགེ་བ་	དགེ་བ་	VERB
མཐའ་དག་	མཐའ་དག་	DET
བློ་ཡུལ་	བློ་ཡུལ་	NO_POS
དུ་	ལ་	PART
བཞག་	བཞག་	VERB
ན་	ནས་	PART
བསྔོ་བ་	བསྔོ་བ་	VERB
འི་	གི་	PART
རྒྱ་	རྒྱ་	VERB
འདེབས་	འདེབས་	VERB
དགོས་པ་	དགོས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ཇི་སྐད་	ཇི་སྐད་	NO_POS
དུ་	ལ་	PART
།		PUNCT
བསྔོ་བ་	བསྔོ་བ་	VERB
མི་ཟད་	མི་ཟད་	NO_POS
ལམ་	གམ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
། །		PUNCT
སྤེལ་	སྤེལ་	VERB
དང་	དང་	NO_POS
བསྒྱུར་བ་	བསྒྱུར་བ་	VERB
འི་	གི་	PART
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
དགེ་རྩ་	དགེ་རྩ་	OTHER
མི་ཟད་	མི་ཟད་	NO_POS
ཅིང་	ཅིང་	PART
གོང་འཕེལ་	གོང་འཕེལ་	OTHER
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
སོགས་	སོགས་	DET
དང་	དང་	NO_POS
།		PUNCT
མི་ལ་རས་པ་	མི་ལ་རས་པ་	PROPN
ས་	གིས་	PART
།		PUNCT
ང་	ང་	PRON
རི་	རི་	NOUN
ལ་	ལ་	PART
འདུག་པ་	འདུག་པ་	VERB
འི་	གི་	PART
སྒོམ་ཆེན་	སྒོམ་ཆེན་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ཟ་	ཟ་	NOUN
འཚོ་བ་	འཚོ་བ་	VERB
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
ཡོན་བདག་	ཡོན་བདག་	NOUN
གཉིས་	གཉིས་	NUM
། །		PUNCT
སངས་	སངས་	VERB
མཉམ་	མཉམ་	VERB
དུ་	ལ་	PART
རྒྱས་པ་	རྒྱས་པ་	VERB
འི་	གི་	PART
རྟེན་འབྲེལ་	རྟེན་འབྲེལ་	NOUN
ཡོད་	ཡོད་	VERB
། །		PUNCT
རྟེན་འབྲེལ་	རྟེན་འབྲེལ་	NOUN
གྱི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
བསྔོ་བ་	བསྔོ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
བསྔོ་བ་	བསྔོ་བ་	VERB
འདི་	འདི་	DET
གལ་ཆེ་བ་	གལ་ཆེ་བ་	OTHER
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
སེམས་	སེམས་	NOUN
ལ་	ལ་	PART
འཇོག་	འཇོག་	VERB
དགོས་	དགོས་	VERB
། །		PUNCT
		
ཟིན་བྲིས་	ཟིན་བྲིས་	OTHER
འདི་	འདི་	DET
བཀའ་དྲིན་	བཀའ་དྲིན་	NOUN
ཅན་	ཅན་	PART
གྱིས་	གིས་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
བླ་མ་	བླ་མ་	NOUN
གསུངས་	གསུངས་	VERB
སྐབས་	སྐབས་	NOUN
ཀྱི་	གི་	PART
ཟིན་བྲིས་	ཟིན་བྲིས་	OTHER
ཡིན་ཡང་	ཡིན་ཡང་	NO_POS
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
བླ་མ་	བླ་མ་	NOUN
རང་	རང་	PRON
གཞུང་སྒེར་	གཞུང་སྒེར་	NO_POS
སྒོ་	སྒོ་	ADV
ཀྱི་	གི་	PART
ཟིན་བྲིས་	ཟིན་བྲིས་	OTHER
རྣམས་	རྣམས་	DET
འདི་	འདི་	DET
ར་	ལ་	PART
མེད་	མེད་	VERB
ལ་	ལ་	PART
འདི་དག་	འདི་དག་	NO_POS
ནི་	ནི་	NO_POS
འཕྲོས་དོན་	འཕྲོས་དོན་	OTHER
གྱི་	གི་	PART
ཞལ་གདམས་	ཞལ་གདམས་	NOUN
ངོ་མཚར་བ་	ངོ་མཚར་བ་	ADJ
རྣམས་	རྣམས་	DET
བརྗེད་	བརྗེད་	VERB
ཀྱིས་	གིས་	PART
ཕངས་	ཕངས་	NO_POS
ན་	ནས་	PART
ཐལ་	ཐལ་	VERB
ཐོལ་	ཐོལ་	ADV
དུ་	ལ་	PART
བྲིས་པ་	བྲིས་པ་	VERB
ཡིན་ཡང་	ཡིན་ཡང་	NO_POS
།		PUNCT
རང་	རང་	PRON
བློ་	བློ་	NOUN
དམན་པ་	དམན་པ་	VERB
ས་	གིས་	PART
ཇི་བཞིན་	ཇི་བཞིན་	OTHER
མ་ཟིན་པ་	མ་ཟིན་པ་	NO_POS
ས་	གིས་	PART
ཚིག་	ཚིག་	NOUN
དང་	དང་	NO_POS
དོན་	དོན་	NOUN
ལ་	ལ་	PART
ནོར་འཁྲུལ་	ནོར་འཁྲུལ་	NOUN
སོང་བ་	སོང་བ་	VERB
མང་པོ་	མང་པོ་	ADJ
ཡོད་	ཡོད་	VERB
ངེས་པ་	ངེས་པ་	VERB
ས་	གིས་	PART
མཁྱེན་ལྡན་	མཁྱེན་ལྡན་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
མཆེད་པོ་	མཆེད་པོ་	NO_POS
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཞིབ་གཟིགས་	ཞིབ་གཟིགས་	NO_POS
གནང་	གནང་	NO_POS
ན་	ནས་	PART
ལེགས་བཅོས་	ལེགས་བཅོས་	OTHER
མཛད་པ་	མཛད་པ་	VERB
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
།		PUNCT
ཞེ་	ཅེས་	PART
གང་	གང་	NO_POS
གི་	གི་	PART
སློབ་འབངས་	སློབ་འབངས་	NOUN
ཡོངས་	ཡོངས་	DET
ཀྱི་	གི་	PART
ཐ་ཤལ་བ་	ཐ་ཤལ་བ་	ADJ
བསྟན་འཛིན་	བསྟན་འཛིན་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
ས་	གིས་	PART
ཟིན་བྲིས་	ཟིན་བྲིས་	OTHER
སུ་	ལ་	PART
བགྱིས་པ་	བགྱིས་པ་	VERB
ལ་	ལ་	PART
ཕྱི་	ཕྱི་	VERB
སུ་	ལ་	PART
བླ་མ་	བླ་མ་	NOUN
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
ཚིག་དོན་	ཚིག་དོན་	NOUN
ལ་ཁ་	ལ་ཁ་	NOUN
སྐོང་	སྐོང་	NO_POS
དང་	དང་	NO_POS
ལེགས་བཅོས་	ལེགས་བཅོས་	OTHER
ཞིབ་	ཞིབ་	NO_POS
ཏུ་	ལ་	PART
ཡང་ཡང་	ཡང་ཡང་	NO_POS
བགྱིས་པ་	བགྱིས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དགེ་	དགེ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
མངྒལཾ་		NON_WORD
"།། །།
༄༅། །"		PUNCT
སྐྱབས་	སྐྱབས་	NOUN
གཅིག་	གཅིག་	NUM
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
མགོན་པོ་	མགོན་པོ་	NOUN
བཀའ་དྲིན་	བཀའ་དྲིན་	NOUN
ཅན་	ཅན་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཆང་	འཆང་	NO_POS
དངོ་	དངོ་	NOUN
མཁན་ཆེན་	མཁན་ཆེན་	OTHER
		
མུན་སེལ་	མུན་སེལ་	NOUN
མཆོག་	མཆོག་	ADJ
གི་	གི་	PART
ཡང་སྤྲུལ་	ཡང་སྤྲུལ་	OTHER
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
འི་	གི་	PART
ཞབས་བརྟན་	ཞབས་བརྟན་	OTHER
གསོལ་འདེབས་	གསོལ་འདེབས་	NOUN
འཆི་མེད་	འཆི་མེད་	NOUN
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
དགའ་སྟོན་	དགའ་སྟོན་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
བཞུགས་	བཞུགས་	VERB
སོ་	གོ་	PART
"། །
༄༅།།"		PUNCT
		
ཨོཾ་	ཨོཾ་	X
སྭ་		NON_WORD
སྟི་	སྟི་	NO_POS
།		PUNCT
འཆི་མེད་	འཆི་མེད་	NOUN
གདོད་མ་	གདོད་མ་	OTHER
འི་	གི་	PART
མགོན་པོ་	མགོན་པོ་	NOUN
ཚེ་	ཚེ་	NOUN
མཐའ་	མཐའ་	NOUN
ཡ་		
། །		PUNCT
རྩ་	རྩ་	NUM
གསུམ་	གསུམ་	NUM
ཀུན་	ཀུན་	DET
འདུ་	འདུ་	VERB
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཆང་	འཆང་	NO_POS
། །		PUNCT
བར་ཆད་	བར་ཆད་	NOUN
སེལ་	སེལ་	VERB
མཛད་	མཛད་	VERB
ཨརྱ་		NON_WORD
ཏཱ་	ཏཱ་	NO_POS
རེ་	རེ་	DET
སོགས་	སོགས་	DET
། །		PUNCT
དེང་	དེང་	ADV
འདི་	འདི་	DET
ར་	ལ་	PART
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
བདུད་རྩི་	བདུད་རྩི་	NOUN
འི་	གི་	PART
གྲུ་ཆར་	གྲུ་ཆར་	OTHER
ཕོབས་		NON_WORD
།		PUNCT
		
།		PUNCT
རྒྱལ་	རྒྱལ་	VERB
ཀུན་	ཀུན་	DET
བརྩེ་	བརྩེ་	NO_POS
ཆེན་	ཆེན་	NO_POS
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སྒྱུ་འཕྲུལ་	སྒྱུ་འཕྲུལ་	PROPN
ག་	ག་	NOUN
། །		PUNCT
ཡོངས་	ཡོངས་	DET
འཕོ་	འཕོ་	VERB
སྒྲིབ་	སྒྲིབ་	NOUN
བྲལ་	བྲལ་	VERB
མཚན་དཔེ་	མཚན་དཔེ་	NOUN
འི་	གི་	PART
འོང་	འོང་	VERB
སྣང་	སྣང་	VERB
གིས་	གིས་	PART
། །		PUNCT
བསྟན་འགྲོ་	བསྟན་འགྲོ་	OTHER
འི་	གི་	PART
རྒུད་མུན་	རྒུད་མུན་	NO_POS
སེལ་བ་	སེལ་བ་	VERB
འི་	གི་	PART
བཀའ་དྲིན་	བཀའ་དྲིན་	NOUN
ཅན་	ཅན་	PART
། །		PUNCT
མཚུངས་མེད་	མཚུངས་མེད་	OTHER
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཞབས་	ཞབས་	NOUN
ལ་	ལ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
།		PUNCT
		
།		PUNCT
ཞིང་	ཅིང་	PART
འདི་	འདི་	DET
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
མྱ་ངམ་ཐང་	མྱ་ངམ་ཐང་	NO_POS
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
འཕྱན་པ་	འཕྱན་པ་	VERB
འི་	གི་	PART
གདུལ་བྱ་	གདུལ་བྱ་	NOUN
འི་	གི་	PART
ཡིད་	ཡིད་	NOUN
མཁའ་	མཁའ་	NOUN
རུ་	ལ་	PART
། །		PUNCT
སླར་ཡང་	སླར་ཡང་	OTHER
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
འི་	གི་	PART
ཉི་གཞོན་	ཉི་གཞོན་	OTHER
དེང་	དེང་	ADV
ཤར་བ་	ཤར་བ་	VERB
ས་	གིས་	PART
། །		PUNCT
ལུང་རྟོགས་	ལུང་རྟོགས་	PROPN
ཆོ་	ཆོ་	NOUN
ཚུལ་	ཚུལ་	NOUN
འདབ་བརྒྱ་	འདབ་བརྒྱ་	NO_POS
བཞད་	བཞད་	VERB
ལ་	ལ་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
།		PUNCT
		
།		PUNCT
ཐུབ་པ་	ཐུབ་པ་	VERB
ས་	གིས་	PART
ལེགས་	ལེགས་	VERB
གསུངས་	གསུངས་	VERB
མདོ་	མདོ་	NOUN
རྒྱུད་	རྒྱུད་	NOUN
སྙིང་པོ་	སྙིང་པོ་	NOUN
འི་	གི་	PART
བསྟན་	བསྟན་	VERB
། །		PUNCT
འཛིན་སྐྱོང་	འཛིན་སྐྱོང་	OTHER
སྤེལ་	སྤེལ་	VERB
ལ་	ལ་	PART
དབང་	དབང་	NOUN
འབྱོར་	འབྱོར་	VERB
འཕྲིན་ལས་	འཕྲིན་ལས་	NOUN
རྒྱ་	རྒྱ་	VERB
། །		PUNCT
མཁྱེན་བརྩེ་	མཁྱེན་བརྩེ་	PROPN
ནུས་པ་	ནུས་པ་	VERB
འི་	གི་	PART
